Subj,Age,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,Time to respond ,NameLength,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
9,5,3,Pred,Dif,1625.496718,5415.803308,8619.000905,775,6993.504186,3203.197596,,
9,5,3,Pred,Dif,1455.096094,5210.314613,7210.220261,651,5755.124167,1999.905648,1348.905648,
9,5,3,Pred,Dif,1487.227119,5347.584621,7263.4126,595,5776.185482,1915.82798,1320.82798,
9,5,3,Pred,Dif,1472.387822,5115.634441,6876.67161,572,5404.283787,1761.037168,1189.037168,
9,5,3,Pred,Dif,1641.618414,5240.477307,6979.570855,647,5337.952441,1739.093548,1092.093548,
9,5,3,Pred,Dif,1479.390297,5585.957948,6869.260338,399,5389.870041,1283.302391,884.302391,
9,5,3,Pred,Dif,1643.20873,5319.618917,6683.683808,555,5040.475078,1364.064891,809.064891,
9,5,3,Pred,Dif,1654.029898,5350.30579,6572.33986,447,4918.309962,1222.03407,775.03407,
9,5,3,Pred,Dif,1636.908103,5201.361289,6328.140912,399,4691.232809,1126.779623,727.779623,
9,5,3,Pred,Dif,1633.453514,5553.40981,6867.793578,590,5234.340063,1314.383768,724.383768,
9,5,3,Pred,Dif,1475.675474,5451.052438,6769.417247,681,5293.741773,1318.364809,637.364809,
9,5,3,Pred,Dif,1501.799925,5558.635802,6894.249021,739,5392.449096,1335.61322,596.61322,
9,5,3,Pred,Dif,1443.07865,5241.202505,6357.915843,551,4914.837193,1116.713338,565.713338,
9,5,3,Pred,Dif,1467.192237,5440.705732,6944.197324,1009,5477.005087,1503.491593,494.491593,
9,5,3,Pred,Dif,1511.665155,5229.294246,6242.583041,539,4730.917887,1013.288796,474.288796,
9,5,3,Pred,Dif,1653.696745,5352.44845,6379.148212,558,4725.451466,1026.699761,468.699761,
9,5,3,Pred,Dif,1432.740449,5238.694089,6145.461001,553,4712.720553,906.766913,353.766913,
9,5,3,Pred,Dif,1450.952587,5468.297307,6217.085041,531,4766.132453,748.787734,217.787734,
9,5,3,Pred,Dif,1620.845137,5293.820314,6130.107923,715,4509.262785,836.287609,121.287609,
9,5,3,Pred,Dif,1449.537722,5728.322045,6536.249598,742,5086.711877,807.927553,65.927553,
9,5,3,Pred,Dif,1433.842085,5405.771834,9875.265558,707,8441.423473,4469.493724,0,
9,5,3,Pred,Dif,1475.651068,5197.708221,5621.311084,445,4145.660016,423.602863,-21.397137,
10,5,3,Pred,Dif,1644.434753,5434.971642,7841.513176,775,6197.078423,2406.541534,1631.541534,
10,5,3,Pred,Dif,1473.809497,5181.684514,6772.719032,539,5298.909535,1591.034518,1052.034518,
10,5,3,Pred,Dif,1513.78011,5585.926764,6919.119095,469,5405.338985,1333.192331,864.192331,
10,5,3,Pred,Dif,1643.5942,5221.536196,6351.758403,399,4708.164203,1130.222207,731.222207,
10,5,3,Pred,Dif,1477.228291,5569.468123,6606.208583,531,5128.980292,1036.74046,505.74046,
10,5,3,Pred,Dif,1495.214985,5553.867891,6707.242462,739,5212.027477,1153.374571,414.374571,
10,5,3,Pred,Dif,1475.65707,5439.375161,6800.440404,1009,5324.783333,1361.065243,352.065243,
10,5,3,Pred,Dif,1733.807598,5618.071677,6649.482275,715,4915.674677,1031.410598,316.410598,
10,5,3,Pred,Dif,1317.560214,5276.675216,6177.29541,595,4859.735195,900.620194,305.620194,
10,5,3,Pred,Dif,1472.857826,5261.581298,6111.771515,553,4638.913689,850.190217,297.190217,
10,5,3,Pred,Dif,1664.09138,5602.183772,6484.509732,590,4820.418352,882.32596,292.32596,
10,5,3,Pred,Dif,1432.92957,5409.558684,12125.23045,681,10692.30088,6715.671768,0,
11,5,3,Pred,Dif,1495.105329,5356.052997,7920.997669,595,6425.89234,2564.944672,1969.944672,
11,5,3,Pred,Dif,1478.400535,5262.678245,7530.217671,551,6051.817136,2267.539427,1716.539427,
11,5,3,Pred,Dif,1653.329617,5325.487344,7499.760053,555,5846.430436,2174.272709,1619.272709,
11,5,3,Pred,Dif,1497.640999,5558.52181,7237.79681,399,5740.15581,1679.274999,1280.274999,
11,5,3,Pred,Dif,1479.096035,5763.033399,7624.743663,742,6145.647628,1861.710265,1119.710265,
11,5,3,Pred,Dif,1627.910616,5240.245142,6887.569467,647,5259.658851,1647.324325,1000.324325,
11,5,3,Pred,Dif,1474.89333,5448.526765,6874.39179,681,5399.49846,1425.865025,744.865025,
11,5,3,Pred,Dif,1463.810801,5414.893396,6683.304236,531,5219.493435,1268.41084,737.41084,
11,5,3,Pred,Dif,1648.689263,5443.426002,6938.080046,775,5289.390783,1494.654044,719.654044,
11,5,3,Pred,Dif,1483.998446,5439.933542,7152.150998,1009,5668.152552,1712.217456,703.217456,
11,5,3,Pred,Dif,1476.242374,5430.164062,6798.426574,725,5322.1842,1368.262512,643.262512,
11,5,3,Pred,Dif,1473.783476,5187.475674,6239.431032,445,4765.647556,1051.955358,606.955358,
11,5,3,Pred,Dif,1670.194319,5385.662748,6532.529602,558,4862.335284,1146.866854,588.866854,
11,5,3,Pred,Dif,1651.61623,5376.779571,6375.946322,447,4724.330091,999.166751,552.166751,
11,5,3,Pred,Dif,1458.257258,5419.120935,6589.736968,707,5131.47971,1170.616033,463.616033,
11,5,3,Pred,Dif,1478.84978,5216.768963,6324.308402,651,4845.458622,1107.539439,456.539439,
11,5,3,Pred,Dif,1437.570112,5249.215391,6243.076757,553,4805.506645,993.861366,440.861366,
11,5,3,Pred,Dif,1510.489198,5128.471318,6078.111819,572,4567.622621,949.640501,377.640501,
12,5,3,Pred,Dif,1493.112411,5554.194667,6661.792452,399,5168.680041,1107.597785,708.597785,
12,5,3,Pred,Dif,1482.501508,5190.578904,6199.053899,539,4716.552391,1008.474996,469.474996,
12,5,3,Pred,Dif,1492.708349,5356.281173,6359.900318,595,4867.191968,1003.619145,408.619145,
12,5,3,Pred,Dif,1649.551791,5566.167923,6563.787597,590,4914.235806,997.619674,407.619674,
12,5,3,Pred,Dif,1650.430702,5294.596228,6379.266462,715,4728.83576,1084.670234,369.670234,
12,5,3,Pred,Dif,1614.088754,5254.561414,6261.992608,647,4647.903854,1007.431194,360.431194,
12,5,3,Pred,Dif,1516.369021,5517.185263,6404.041488,531,4887.672467,886.856225,355.856225,
12,5,3,Pred,Dif,1499.688457,5288.535037,6193.902204,553,4694.213747,905.367166,352.367166,
12,5,3,Pred,Dif,1486.929605,5417.742594,6454.496697,725,4967.567092,1036.754104,311.754104,
12,5,3,Pred,Dif,1503.048393,5463.802008,6480.517166,707,4977.468773,1016.715158,309.715158,
12,5,3,Pred,Dif,1649.203813,5444.063836,6523.290762,775,4874.086949,1079.226925,304.226925,
12,5,3,Pred,Dif,1663.553153,5363.009927,6178.333929,558,4514.780776,815.324002,257.324002,
12,5,3,Pred,Dif,1665.903437,5391.045337,6086.589073,447,4420.685636,695.543736,248.543736,
12,5,3,Pred,Dif,1458.923707,5195.984183,6076.447891,651,4617.524184,880.463708,229.463708,
12,5,3,Pred,Dif,1463.262875,5439.585048,6349.210952,681,4885.948077,909.625904,228.625904,
12,5,3,Pred,Dif,1481.671561,5289.261312,6063.197013,551,4581.525452,773.935701,222.935701,
12,5,3,Pred,Dif,1475.290047,5585.003009,6254.954712,469,4779.664664,669.951703,200.951703,
12,5,3,Pred,Dif,1470.999268,5778.801027,6720.021282,742,5249.022013,941.220255,199.220255,
12,5,3,Pred,Dif,1477.223196,5192.228804,5836.009589,445,4358.786393,643.780785,198.780785,
12,5,3,Pred,Dif,1657.026345,5331.979491,6085.054779,555,4428.028434,753.075288,198.075288,
12,5,3,Pred,Dif,1644.555215,5221.970666,5812.84919,399,4168.293975,590.878525,191.878525,
12,5,3,Pred,Dif,1747.897476,5366.598646,6115.770745,572,4367.873269,749.172098,177.172098,
12,5,3,Pred,Dif,1488.102148,5470.084382,6623.460679,1009,5135.358532,1153.376298,144.376298,
12,5,3,Pred,Dif,1509.420509,5565.175624,6297.162573,739,4787.742064,731.98695,-7.01305,
13,5,3,Pred,Dif,1476.439131,5783.83362,7813.044893,742,6336.605762,2029.211273,1287.211273,
13,5,3,Pred,Dif,1518.726693,5381.781389,7236.744813,595,5718.01812,1854.963424,1259.963424,
13,5,3,Pred,Dif,1668.651734,5385.940591,7078.944929,558,5410.293195,1693.004338,1135.004338,
13,5,3,Pred,Dif,1512.455134,5441.781801,6965.808967,725,5453.353834,1524.027167,799.027167,
13,5,3,Pred,Dif,1951.446795,5911.113951,7381.090477,707,5429.643683,1469.976527,762.976527,
13,5,3,Pred,Dif,1459.396842,5171.785473,6218.593459,445,4759.196617,1046.807985,601.807985,
13,5,3,Pred,Dif,1644.612677,5258.916012,6471.462027,647,4826.849351,1212.546016,565.546016,
13,5,3,Pred,Dif,1675.438696,5347.802857,6426.223323,555,4750.784627,1078.420466,523.420466,
13,5,3,Pred,Dif,1475.845094,5261.240963,6335.183973,551,4859.338879,1073.94301,522.94301,
13,5,3,Pred,Dif,1630.401943,5423.735547,6698.302452,775,5067.900509,1274.566905,499.566905,
13,5,3,Pred,Dif,1481.448323,5271.368356,6305.236034,553,4823.787712,1033.867679,480.867679,
13,5,3,Pred,Dif,1496.401011,5473.202304,6570.280343,681,5073.879332,1097.07804,416.07804,
13,5,3,Pred,Dif,1493.115098,5112.90356,6072.806426,572,4579.691329,959.902866,387.902866,
13,5,3,Pred,Dif,1479.04007,5477.415261,6371.467347,531,4892.427277,894.052086,363.052086,
13,5,3,Pred,Dif,1485.371858,5548.309744,6258.945216,399,4773.573359,710.635473,311.635473,
13,5,3,Pred,Dif,1481.4713,5218.391592,6114.502543,651,4633.031243,896.11095,245.11095,
13,5,3,Pred,Dif,1672.019789,5395.229105,6079.309264,447,4407.289475,684.080159,237.080159,
13,5,3,Pred,Dif,1514.196314,5569.707652,6491.179123,739,4976.982809,921.47147,182.47147,
13,5,3,Pred,Dif,1473.409449,5431.103314,6614.721891,1009,5141.312442,1183.618577,174.618577,
14,5,3,Pred,Dif,1458.008861,5171.940797,7996.244026,445,6538.235165,2824.303229,,
14,5,3,Pred,Dif,1474.655271,5477.665274,7579.39302,531,6104.737749,2101.727746,1570.727746,
14,5,3,Pred,Dif,1485.396528,5568.036824,6712.691565,399,5227.295038,1144.654741,745.654741,
14,5,3,Pred,Dif,1481.395846,5448.990058,7170.957555,1009,5689.56171,1721.967498,712.967498,
14,5,3,Pred,Dif,1477.624822,5216.915186,6557.442848,651,5079.818026,1340.527662,689.527662,
14,5,3,Pred,Dif,1626.269253,5299.284762,6525.633592,555,4899.364339,1226.34883,671.34883,
14,5,3,Pred,Dif,1496.502895,5425.738987,6755.42617,725,5258.923274,1329.687183,604.687183,
14,5,3,Pred,Dif,1651.747343,5423.155568,6798.063286,775,5146.315943,1374.907718,599.907718,
14,5,3,Pred,Dif,1476.410947,5784.705497,7063.162543,742,5586.751596,1278.457046,536.457046,
14,5,3,Pred,Dif,1481.497929,5455.253419,6525.262185,681,5043.764256,1070.008766,389.008766,
14,5,3,Pred,Dif,1489.34322,5380.197467,6238.401418,595,4749.058198,858.203951,263.203951,
15,5,3,Pred,Dif,1518.030913,5383.96715,6797.435036,595,5279.404123,1413.467886,818.467886,
15,5,3,Pred,Dif,1462.060621,5251.057327,6518.450074,553,5056.389453,1267.392747,714.392747,
15,5,3,Pred,Dif,1476.913484,5481.700407,6681.418904,531,5204.505421,1199.718498,668.718498,
15,5,3,Pred,Dif,1494.942465,5555.93776,6464.447433,399,4969.504967,908.509672,509.509672,
15,5,3,Pred,Dif,1656.19102,5429.049675,6628.752629,775,4972.561608,1199.702953,424.702953,
15,5,3,Pred,Dif,1458.855345,5436.875323,6529.523454,681,5070.668108,1092.648131,411.648131,
15,5,3,Pred,Dif,1479.192018,5764.224408,6710.754088,742,5231.562071,946.52968,204.52968,
15,5,3,Pred,Dif,1477.798234,5191.192346,5827.095237,445,4349.297002,635.902891,190.902891,
15,5,3,Pred,Dif,1468.743632,5205.566607,6046.494227,651,4577.750595,840.92762,189.92762,
15,5,3,Pred,Dif,1474.321724,5403.935208,6278.231832,725,4803.910108,874.296623,149.296623,
15,5,3,Pred,Dif,1659.765921,5319.042515,5962.455685,555,4302.689764,643.41317,88.41317,
15,5,3,Pred,Dif,1469.960886,5455.529997,6523.393483,1009,5053.432597,1067.863485,58.863485,
16,5,3,Pred,Dif,1480.907591,5269.766782,7734.062829,553,6253.155238,2464.296047,1911.296047,
16,5,3,Pred,Dif,1437.707021,5413.586131,7494.522427,681,6056.815406,2080.936296,1399.936296,
16,5,3,Pred,Dif,1504.623806,5370.57116,6801.189588,595,5296.565782,1430.618428,835.618428,
16,5,3,Pred,Dif,1646.215997,5443.147132,6969.821701,775,5323.605704,1526.67457,751.67457,
16,5,3,Pred,Dif,1483.33487,5544.523919,6634.542481,399,5151.207611,1090.018562,691.018562,
16,5,3,Pred,Dif,1490.231062,5458.939903,7076.117377,1009,5585.886315,1617.177474,608.177474,
16,5,3,Pred,Dif,1480.107548,5486.722882,6598.360916,531,5118.253368,1111.638034,580.638034,
16,5,3,Pred,Dif,1477.98683,5190.867507,6213.222523,445,4735.235693,1022.355017,577.355017,
16,5,3,Pred,Dif,1646.836928,5320.341627,6204.113082,555,4557.276154,883.771455,328.771455,
16,5,3,Pred,Dif,1481.334529,5765.227432,6816.291056,742,5334.956527,1051.063624,309.063624,
16,5,3,Pred,Dif,1488.905122,5419.965635,6405.550614,725,4916.645492,985.584979,260.584979,
16,5,3,Pred,Dif,1459.187334,5196.546712,6063.661538,651,4604.474204,867.114826,216.114826,
17,5,3,Pred,Dif,1553.699539,5520.220212,6835.31676,399,5281.617221,1315.096548,916.096548,
17,5,3,Pred,Dif,1633.810014,5427.395876,6941.757799,775,5307.947785,1514.361923,739.361923,
17,5,3,Pred,Dif,1684.387881,5370.276754,6509.210605,558,4824.822724,1138.933851,580.933851,
17,5,3,Pred,Dif,1443.113264,5421.237569,6702.07389,725,5258.960626,1280.836322,555.836322,
17,5,3,Pred,Dif,1476.85439,5213.278465,6283.568143,651,4806.713753,1070.289679,419.289679,
17,5,3,Pred,Dif,1490.437427,5495.711374,6407.082224,531,4916.644797,911.37085,380.37085,
17,5,3,Pred,Dif,1469.918003,5331.788774,6264.986058,595,4795.068054,933.197284,338.197284,
17,5,3,Pred,Dif,1480.977127,5453.944799,6424.369075,681,4943.391948,970.424276,289.424276,
17,5,3,Pred,Dif,1481.182269,5194.614965,5851.164181,445,4369.981912,656.549216,211.549216,
17,5,3,Pred,Dif,1710.75756,5341.523982,6059.224904,555,4348.467344,717.700923,162.700923,
18,5,3,Pred,Dif,1461.612804,5438.313503,7715.846572,681,6254.233768,2277.533069,1596.533069,
18,5,3,Pred,Dif,1497.303654,5781.861814,7628.469462,742,6131.165808,1846.607648,1104.607648,
18,5,3,Pred,Dif,1480.298576,5217.612762,6813.49506,651,5333.196484,1595.882298,944.882298,
18,5,3,Pred,Dif,1473.370361,5427.746947,7048.714072,725,5575.343712,1620.967125,895.967125,
18,5,3,Pred,Dif,1478.825301,5540.644467,6774.204945,399,5295.379644,1233.560478,834.560478,
18,5,3,Pred,Dif,1644.539054,5441.028539,7026.229196,775,5381.690142,1585.200657,810.200657,
18,5,3,Pred,Dif,1481.757845,5270.852673,6578.094296,553,5096.336451,1307.241623,754.241623,
18,5,3,Pred,Dif,1668.659408,5341.628416,6550.824839,555,4882.165431,1209.196423,654.196423,
18,5,3,Pred,Dif,1493.109442,5206.219771,6254.444679,445,4761.335237,1048.224907,603.224907,
18,5,3,Pred,Dif,1459.13935,5422.352614,7029.867738,1009,5570.728389,1607.515124,598.515124,
18,5,3,Pred,Dif,1499.972427,5375.814525,6533.533118,595,5033.560691,1157.718592,562.718592,
18,5,3,Pred,Dif,1478.561048,5487.209559,6318.251004,531,4839.689956,831.041446,300.041446,
19,5,3,Pred,Dif,1656.212975,5261.383902,8221.031251,647,6564.818276,2959.647349,,
19,5,3,Pred,Dif,1485.547088,5197.953975,7455.704616,445,5970.157527,2257.750641,1812.750641,
19,5,3,Pred,Dif,1517.540553,5382.728147,7612.923038,595,6095.382484,2230.194891,1635.194891,
19,5,3,Pred,Dif,1484.412731,5770.075065,8080.749039,742,6596.336308,2310.673974,1568.673974,
19,5,3,Pred,Dif,1488.073733,5142.120844,7028.591615,572,5540.517882,1886.470772,1314.470772,
19,5,3,Pred,Dif,1683.380844,5480.404179,7375.018622,775,5691.637778,1894.614443,1119.614443,
19,5,3,Pred,Dif,1489.478517,5551.142463,6541.217646,399,5051.739129,990.075183,591.075183,
19,5,3,Pred,Dif,1667.422882,5361.222194,6420.270109,558,4752.847227,1059.047916,501.047916,
19,5,3,Pred,Dif,1512.099657,5466.211133,6621.688508,681,5109.588851,1155.477375,474.477375,
19,5,3,Pred,Dif,1463.115909,5251.791931,6277.925996,553,4814.810086,1026.134064,473.134064,
19,5,3,Pred,Dif,1495.026871,5423.17955,6600.215502,725,5105.18863,1177.035952,452.035952,
19,5,3,Pred,Dif,1482.186413,5440.667044,6607.00346,1009,5124.817047,1166.336416,157.336416,
19,5,3,Pred,Dif,1690.445437,5339.577729,6005.22833,555,4314.782893,665.650601,110.650601,
19,5,3,Pred,Dif,1495.793123,5234.060346,5965.510117,651,4469.716994,731.449771,80.449771,
19,5,3,Pred,Dif,1481.643648,5503.5998,6007.387639,531,4525.743991,503.787839,-27.212161,
20,5,3,Pred,Dif,1463.26205,5252.054738,7995.842239,553,6532.580189,2743.787501,,
20,5,3,Pred,Dif,1482.041354,5486.518743,7667.676953,531,6185.635599,2181.158209,1650.158209,
20,5,3,Pred,Dif,1477.87691,5528.820773,7788.863224,681,6310.986315,2260.042451,1579.042451,
20,5,3,Pred,Dif,1479.895905,5192.223716,7157.532491,445,5677.636586,1965.308775,1520.308775,
20,5,3,Pred,Dif,1671.791798,5339.182484,7234.819105,555,5563.027308,1895.636621,1340.636621,
20,5,3,Pred,Dif,1660.308556,5447.576104,7214.393383,775,5554.084827,1766.817279,991.817279,
20,5,3,Pred,Dif,1482.772826,5219.153402,6679.629337,651,5196.856511,1460.475935,809.475935,
20,5,3,Pred,Dif,1495.896552,5427.465063,6877.909748,725,5382.013196,1450.444685,725.444685,
20,5,3,Pred,Dif,1461.883,5424.314072,7053.443635,1009,5591.560636,1629.129563,620.129563,
20,5,3,Pred,Dif,1547.796523,5361.984699,6338.365958,595,4790.569435,976.38126,381.38126,
20,5,3,Pred,Dif,1459.334285,5769.475304,6587.014748,742,5127.680463,817.539445,75.539445,
20,5,3,Pred,Dif,1492.891952,5396.349492,13807.1444,399,12314.25245,8410.794908,0,
21,5,3,Pred,Dif,1481.301387,5265.647658,6966.954476,551,5485.653089,1701.306819,1150.306819,
21,5,3,Pred,Dif,1460.053751,5420.274993,7132.099875,707,5672.046124,1711.824882,1004.824882,
21,5,3,Pred,Dif,1496.75655,5428.617177,6977.412436,725,5480.655886,1548.795259,823.795259,
21,5,3,Pred,Dif,1635.497543,5252.994648,6572.228135,647,4936.730592,1319.233487,672.233487,
21,5,3,Pred,Dif,1492.145919,5554.294862,6556.739995,399,5064.594077,1002.445133,603.445133,
21,5,3,Pred,Dif,1647.042422,5442.429004,6731.407019,775,5084.364597,1288.978016,513.978016,
21,5,3,Pred,Dif,1604.550601,5372.365542,6276.618815,447,4672.068214,904.253273,457.253273,
21,5,3,Pred,Dif,1489.943568,5110.117752,6130.159323,572,4640.215755,1020.041572,448.041572,
21,5,3,Pred,Dif,1646.985479,5319.398915,6292.110492,555,4645.125012,972.711577,417.711577,
21,5,3,Pred,Dif,1665.746639,5383.830321,6343.23211,558,4677.485471,959.401789,401.401789,
21,5,3,Pred,Dif,1439.31594,5198.682629,6239.940403,651,4800.624464,1041.257774,390.257774,
21,5,3,Pred,Dif,1496.850921,5358.753688,6312.493745,595,4815.642824,953.740057,358.740057,
21,5,3,Pred,Dif,1503.843633,5788.080894,6857.873247,742,5354.029614,1069.792352,327.792352,
21,5,3,Pred,Dif,1502.833606,5215.54392,5968.583848,445,4465.750242,753.039928,308.039928,
21,5,3,Pred,Dif,1461.512672,5467.817131,6301.609575,531,4840.096903,833.792444,302.792444,
21,5,3,Pred,Dif,1472.776248,5445.072141,6404.297069,681,4931.520821,959.224927,278.224927,
21,5,3,Pred,Dif,1465.870721,5255.442994,5972.250705,553,4506.379984,716.807711,163.807711,
21,5,3,Pred,Dif,1461.775547,5424.083215,6540.637269,1009,5078.861722,1116.554054,107.554054,
22,5,3,Pred,Dif,1659.673402,5359.234104,7563.377902,558,5903.7045,2204.143799,1646.143799,
22,5,3,Pred,Dif,1458.847882,5463.430004,7292.696112,531,5833.848229,1829.266108,1298.266108,
22,5,3,Pred,Dif,1480.398824,5458.405274,7429.604663,681,5949.205839,1971.199389,1290.199389,
22,5,3,Pred,Dif,1647.437168,5224.009955,6828.779422,399,5181.342254,1604.769467,1205.769467,
22,5,3,Pred,Dif,1495.50768,5124.900199,6874.529178,572,5379.021498,1749.628979,1177.628979,
22,5,3,Pred,Dif,1645.651948,5560.596377,7316.976279,590,5671.324332,1756.379903,1166.379903,
22,5,3,Pred,Dif,1644.390971,5316.960142,7012.85187,555,5368.460899,1695.891727,1140.891727,
22,5,3,Pred,Dif,1483.235982,5267.888028,6911.927382,553,5428.6914,1644.039355,1091.039355,
22,5,3,Pred,Dif,1497.725303,5608.14912,6963.825139,469,5466.099837,1355.67602,886.67602,
22,5,3,Pred,Dif,1466.353315,5423.316262,7228.868349,1009,5762.515034,1805.552087,796.552087,
22,5,3,Pred,Dif,1474.528397,5405.540571,6830.380837,725,5355.85244,1424.840266,699.840266,
22,5,3,Pred,Dif,1605.945629,5332.100952,6466.508676,447,4860.563046,1134.407723,687.407723,
22,5,3,Pred,Dif,1435.493029,5156.408016,6255.93158,445,4820.438551,1099.523565,654.523565,
22,5,3,Pred,Dif,1482.829201,5268.045375,6468.258944,551,4985.429743,1200.213569,649.213569,
22,5,3,Pred,Dif,1660.958943,5283.615891,6602.986093,715,4942.027149,1319.370202,604.370202,
22,5,3,Pred,Dif,1650.25385,5447.110167,6759.756812,775,5109.502963,1312.646645,537.646645,
22,5,3,Pred,Dif,1486.216974,5547.802903,6483.854211,399,4997.637237,936.051308,537.051308,
22,5,3,Pred,Dif,1639.182378,5219.652717,6399.536266,647,4760.353887,1179.883549,532.883549,
22,5,3,Pred,Dif,1438.118199,5398.328745,6607.812237,707,5169.694038,1209.483492,502.483492,
22,5,3,Pred,Dif,1496.228894,5233.379244,6374.081316,651,4877.852422,1140.702073,489.702073,
22,5,3,Pred,Dif,1504.607968,5787.525261,6890.163861,742,5385.555894,1102.638601,360.638601,
22,5,3,Pred,Dif,1491.68347,5547.97788,6576.575372,739,5084.891903,1028.597492,289.597492,
22,5,3,Pred,Dif,1502.737587,5377.615128,6232.326054,595,4729.588467,854.710926,259.710926,
22,5,3,Pred,Dif,1473.689797,5182.372342,8813.064821,539,7339.375025,3630.69248,0,
23,5,3,Pred,Dif,1479.983831,5486.525386,7766.871377,531,6286.887546,2280.345991,1749.345991,
23,5,3,Pred,Dif,1493.565473,5553.790932,6708.557993,399,5214.99252,1154.767061,755.767061,
23,5,3,Pred,Dif,1487.895386,5353.237211,6672.832567,595,5184.937181,1319.595356,724.595356,
23,5,3,Pred,Dif,1664.778592,5369.017315,6473.698466,447,4808.919874,1104.681151,657.681151,
23,5,3,Pred,Dif,1641.135223,5315.837656,6378.558868,555,4737.423644,1062.721212,507.721212,
23,5,3,Pred,Dif,1438.10692,5227.197413,6223.262172,553,4785.155252,996.064759,443.064759,
23,5,3,Pred,Dif,1467.516815,5252.630345,6232.31681,551,4764.799995,979.686465,428.686465,
23,5,3,Pred,Dif,1479.945708,5457.592353,6494.34815,681,5014.402442,1036.755797,355.755797,
23,5,3,Pred,Dif,1482.131637,5443.618916,6496.693382,707,5014.561745,1053.074466,346.074466,
23,5,3,Pred,Dif,1666.228872,5383.471918,6276.888498,558,4610.659626,893.41658,335.41658,
23,5,3,Pred,Dif,1472.26786,5185.133201,5955.167117,445,4482.899257,770.033916,325.033916,
23,5,3,Pred,Dif,1466.980416,5203.639931,6154.96878,651,4687.988364,951.32885,300.32885,
23,5,3,Pred,Dif,1475.885263,5092.768106,5916.609418,572,4440.724155,823.841312,251.841312,
23,5,3,Pred,Dif,1627.345716,5244.16508,6140.254075,647,4512.908359,896.088995,249.088995,
23,5,3,Pred,Dif,1498.813118,5429.328076,6340.293574,725,4841.480457,910.965498,185.965498,
23,5,3,Pred,Dif,1471.914892,5451.830937,6561.933292,1009,5090.0184,1110.102356,101.102356,
23,5,3,Pred,Dif,1477.420131,5786.421418,6601.265759,742,5123.845627,814.84434,72.84434,
24,5,3,Pred,Dif,1474.24013,5782.285724,8205.180764,742,6730.940634,2422.895041,1680.895041,
24,5,3,Pred,Dif,1488.578087,5355.481992,7183.8644,595,5695.286313,1828.382408,1233.382408,
24,5,3,Pred,Dif,1496.038075,5574.795324,7198.477985,399,5702.43991,1623.68266,1224.68266,
24,5,3,Pred,Dif,1481.010045,5218.328794,6805.425817,651,5324.415772,1587.097022,936.097022,
24,5,3,Pred,Dif,1464.475041,5181.209252,6512.905434,445,5048.430393,1331.696182,886.696182,
24,5,3,Pred,Dif,1657.963243,5371.764692,6739.860936,531,5081.897693,1368.096244,837.096244,
24,5,3,Pred,Dif,1657.219589,5172.044988,6410.014009,681,4752.79442,1237.969021,556.969021,
24,5,3,Pred,Dif,1491.239785,5421.563787,6587.498563,725,5096.258779,1165.934777,440.934777,
24,5,3,Pred,Dif,1642.991185,5454.166015,9277.14455,553,7634.153366,3822.978535,0,
25,5,3,Pred,Dif,1456.624501,5193.150561,8013.202868,651,6556.578367,2820.052307,,
25,5,3,Pred,Dif,1634.674955,5340.76144,7555.264212,447,5920.589257,2214.502772,1767.502772,
25,5,3,Pred,Dif,1460.934897,5322.64125,7644.291895,595,6183.356998,2321.650645,1726.650645,
25,5,3,Pred,Dif,1472.56392,5238.079712,7392.192317,553,5919.628397,2154.112605,1601.112605,
25,5,3,Pred,Dif,1443.439794,5443.527827,7624.959137,681,6181.519342,2181.431309,1500.431309,
25,5,3,Pred,Dif,1478.221223,5435.858667,7700.252619,1009,6222.031396,2264.393952,1255.393952,
25,5,3,Pred,Dif,1609.846231,5220.600193,7026.114554,647,5416.268322,1805.514361,1158.514361,
25,5,3,Pred,Dif,1452.585482,5447.242165,7050.811989,531,5598.226507,1603.569823,1072.569823,
25,5,3,Pred,Dif,1464.381693,5525.355668,6802.958445,399,5338.576752,1277.602777,878.602777,
25,5,3,Pred,Dif,1471.557811,5232.830349,6403.290274,551,4931.732463,1170.459925,619.459925,
25,5,3,Pred,Dif,1474.167894,5435.375045,6711.670491,707,5237.502597,1276.295446,569.295446,
25,5,3,Pred,Dif,1636.741003,5329.552602,6373.921637,558,4737.180634,1044.369035,486.369035,
25,5,3,Pred,Dif,1465.726326,5083.480656,6094.934486,572,4629.20816,1011.45383,439.45383,
25,5,3,Pred,Dif,1453.198803,5737.340243,6811.917372,742,5358.718569,1074.577129,332.577129,
25,5,3,Pred,Dif,1474.709245,5187.774504,5934.825101,445,4460.115856,747.050597,302.050597,
25,5,3,Pred,Dif,1610.623524,5291.188521,6098.860587,555,4488.237064,807.672066,252.672066,
25,5,3,Pred,Dif,1720.694799,5515.315197,6248.073763,775,4527.378964,732.758566,-42.241434,
25,5,3,Pred,Dif,1448.295973,5401.633462,6064.009558,725,4615.713585,662.376095,-62.623905,
26,5,3,Pred,Dif,1482.396461,5442.398796,7153.622332,707,5671.225871,1711.223536,1004.223536,
26,5,3,Pred,Dif,1646.260072,5362.362084,6833.014204,558,5186.754132,1470.652121,912.652121,
26,5,3,Pred,Dif,1669.627527,5377.775268,6657.775761,447,4988.148235,1280.000494,833.000494,
